SMI,canonical_smi,lambda_max_exp_nm,MolWt,MolLogP,TPSA,NumHDonors,NumHAcceptors,NumRotatableBonds,RingCount,NumAromaticRings,FractionCSP3,HeavyAtomCount,NumValenceElectrons,MolLogP_clipped
Cc1cccccccs1.[Cl-],Cc1cccccccs1.[Cl-],663.5,185.69899999999998,0.18491999999999997,0.0,0,1,0,1,1,0.1111111111111111,11,60,0.18491999999999997
CCC(CC1(CC(CC)C)c2cc(ccc2c2c1cc(cc2)c1ccc2c(c1)C(CC(CC)C)(CC(CC)C)c1c2cccc1)c1ccc2c(c1)C(CC(CC)C)(CC(CC)C)c1c2cccc1)C,CCC(C)CC1(CC(C)CC)c2ccccc2-c2ccc(-c3ccc4c(c3)C(CC(C)CC)(CC(C)CC)c3cc(-c5ccc6c(c5)C(CC(C)CC)(CC(C)CC)c5ccccc5-6)ccc3-4)cc21,349.0,915.4469999999998,20.4373,0.0,0,0,20,9,6,0.4782608695652174,69,362,15.0
CCC(CC1(CC(CC)C)c2cc(ccc2c2c1cc(cc2)c1ccc(cc1)C(F)(F)F)c1ccc2c(c1)C(CC(CC)C)(CC(CC)C)c1c2ccc(c1)c1ccc(cc1)C(F)(F)F)C,CCC(C)CC1(CC(C)CC)c2cc(-c3ccc(C(F)(F)F)cc3)ccc2-c2ccc(-c3ccc4c(c3)C(CC(C)CC)(CC(C)CC)c3cc(-c5ccc(C(F)(F)F)cc5)ccc3-4)cc21,351.0,899.1599999999997,19.002999999999993,0.0,0,0,15,8,6,0.4,66,346,15.0
CCN(N=O)CC,CCN(CC)N=O,231.0,102.137,1.0095999999999998,32.67,0,2,3,0,0,1.0,7,42,1.0095999999999998
OCCN(N=O)CCO,O=NN(CCO)CCO,237.0,134.13500000000002,-1.0455999999999999,73.13000000000001,2,4,5,0,0,1.0,9,54,-1.0455999999999999
O=NN1CCOCC1,O=NN1CCOCC1,240.0,116.12,0.0,41.900000000000006,0,3,1,1,0,1.0,8,46,0.0
COc1ccc(c(c1)O)C(=O)c1ccccc1.[O-2].[O-2].[Ti+4],COc1ccc(C(=O)c2ccccc2)c(O)c1.[O-2].[O-2].[Ti+4],315.0,308.112,2.3917,103.53,1,3,3,2,2,0.07142857142857142,20,102,2.3917
Cc1cc(C)cc(c1)n1c(=O)c2cc(N=Cc3ccc(s3)C=Nc3cc4cccc5c4c(c3)c(=O)n(c5=O)c3cc(C)cc(c3)C)cc3c2c(c1=O)ccc3,Cc1cc(C)cc(N2C(=O)c3cccc4cc(N=Cc5ccc(C=Nc6cc7c8c(cccc8c6)C(=O)N(c6cc(C)cc(C)c6)C7=O)s5)cc(c34)C2=O)c1,388.0,736.8530000000002,10.390579999999993,99.47999999999999,0,7,6,9,7,0.08695652173913043,55,266,10.390579999999993
Cc1cc(C)cc(c1)n1c(=O)c2cc(N=Cc3ccc(s3)c3ccc(s3)C=Nc3cc4cccc5c4c(c3)c(=O)n(c5=O)c3cc(C)cc(c3)C)cc3c2c(c1=O)ccc3,Cc1cc(C)cc(N2C(=O)c3cccc4cc(N=Cc5ccc(-c6ccc(C=Nc7cc8c9c(cccc9c7)C(=O)N(c7cc(C)cc(C)c7)C8=O)s6)s5)cc(c34)C2=O)c1,425.0,818.98,12.11907999999998,99.47999999999999,0,8,7,10,8,0.08,60,290,12.11907999999998
O=C1CCCN1C,CN1CCCC1=O,530.0,99.133,0.23859999999999992,20.310000000000002,0,1,0,1,0,0.8,7,40,0.23859999999999992
O=C(c1cc(C(=O)CC(=O)C)c(nc1C)C)CC(=O)C,CC(=O)CC(=O)c1cc(C(=O)CC(C)=O)c(C)nc1C,302.0,275.304,2.02204,81.17,0,5,6,1,1,0.4,20,106,2.02204
Cc1c2c(oc(c2c2ccc(cc2)Br)c2ccc(cc2)Br)c(c2c1oc(c2c1ccc(cc1)Br)c1ccc(cc1)Br)C,Cc1c2oc(-c3ccc(Br)cc3)c(-c3ccc(Br)cc3)c2c(C)c2oc(-c3ccc(Br)cc3)c(-c3ccc(Br)cc3)c12,228.0,806.186,13.513839999999982,26.28,0,2,4,7,7,0.05555555555555555,42,206,13.513839999999982
Cc1c2oc(c(c2c(c2c1c(c1ccc(cc1)c1ccccc1)c(o2)c1ccc(cc1)c1ccccc1)C)c1ccc(cc1)c1ccccc1)c1ccc(cc1)c1ccccc1,Cc1c2oc(-c3ccc(-c4ccccc4)cc3)c(-c3ccc(-c4ccccc4)cc3)c2c(C)c2oc(-c3ccc(-c4ccccc4)cc3)c(-c3ccc(-c4ccccc4)cc3)c12,261.0,794.9940000000001,17.13183999999998,26.28,0,2,8,11,11,0.03333333333333333,62,294,15.0
Cc1c2oc(c(c2c(c2c1c(c1ccc(cc1)c1ccc(cc1)OC)c(o2)c1ccc(cc1)c1ccc(cc1)OC)C)c1ccc(cc1)c1ccc(cc1)OC)c1ccc(cc1)c1ccc(cc1)OC,COc1ccc(-c2ccc(-c3oc4c(C)c5c(-c6ccc(-c7ccc(OC)cc7)cc6)c(-c6ccc(-c7ccc(OC)cc7)cc6)oc5c(C)c4c3-c3ccc(-c4ccc(OC)cc4)cc3)cc2)cc1,276.0,915.098,17.166239999999977,63.2,0,6,12,11,11,0.09375,70,342,15.0
Cc1c2c(oc(c2c2ccc(cc2)c2ccccc2OC)c2ccc(cc2)c2ccccc2OC)c(c2c1oc(c2c1ccc(cc1)c1ccccc1OC)c1ccc(cc1)c1ccccc1OC)C,COc1ccccc1-c1ccc(-c2oc3c(C)c4c(-c5ccc(-c6ccccc6OC)cc5)c(-c5ccc(-c6ccccc6OC)cc5)oc4c(C)c3c2-c2ccc(-c3ccccc3OC)cc2)cc1,252.0,915.0980000000001,17.166239999999977,63.2,0,6,12,11,11,0.09375,70,342,15.0
Cc1c2oc(c(c2c(c2c1c(c1ccc(cc1)c1cccc(c1)OC)c(o2)c1ccc(cc1)c1cccc(c1)OC)C)c1ccc(cc1)c1cccc(c1)OC)c1ccc(cc1)c1cccc(c1)OC,COc1cccc(-c2ccc(-c3oc4c(C)c5c(-c6ccc(-c7cccc(OC)c7)cc6)c(-c6ccc(-c7cccc(OC)c7)cc6)oc5c(C)c4c3-c3ccc(-c4cccc(OC)c4)cc3)cc2)c1,261.0,915.098,17.166239999999977,63.2,0,6,12,11,11,0.09375,70,342,15.0
Cc1c2oc(c(c2c(c2c1c(c1ccc(cc1)c1ccc(cc1)C#N)c(o2)c1ccc(cc1)c1ccc(cc1)C#N)C)c1ccc(cc1)c1ccc(cc1)C#N)c1ccc(cc1)c1ccc(cc1)C#N,Cc1c2oc(-c3ccc(-c4ccc(C#N)cc4)cc3)c(-c3ccc(-c4ccc(C#N)cc4)cc3)c2c(C)c2oc(-c3ccc(-c4ccc(C#N)cc4)cc3)c(-c3ccc(-c4ccc(C#N)cc4)cc3)c12,275.0,895.0339999999999,16.618559999999974,121.44,0,6,8,11,11,0.03125,70,326,15.0
Cc1c2oc(c(c2c(c2c1c(c1ccc(cc1)c1ccc(cc1)C=O)c(o2)c1ccc(cc1)c1ccc(cc1)C=O)C)c1ccc(cc1)c1ccc(cc1)C=O)c1ccc(cc1)c1ccc(cc1)C=O,Cc1c2oc(-c3ccc(-c4ccc(C=O)cc4)cc3)c(-c3ccc(-c4ccc(C=O)cc4)cc3)c2c(C)c2oc(-c3ccc(-c4ccc(C=O)cc4)cc3)c(-c3ccc(-c4ccc(C=O)cc4)cc3)c12,288.0,907.0340000000001,16.381839999999972,94.56,0,6,12,11,11,0.03125,70,334,15.0
Cc1c2c(oc(c2c2ccc(cc2)c2ccc3c(c2)cccc3)c2ccc(cc2)c2ccc3c(c2)cccc3)c(c2c1oc(c2c1ccc(cc1)c1ccc2c(c1)cccc2)c1ccc(cc1)c1ccc2c(c1)cccc2)C,Cc1c2oc(-c3ccc(-c4ccc5ccccc5c4)cc3)c(-c3ccc(-c4ccc5ccccc5c4)cc3)c2c(C)c2oc(-c3ccc(-c4ccc5ccccc5c4)cc3)c(-c3ccc(-c4ccc5ccccc5c4)cc3)c12,259.0,995.2339999999999,21.74464000000004,26.28,0,2,8,15,15,0.02631578947368421,78,366,15.0
Cc1c2c(oc(c2c2ccc(cc2)c2cccc3c2cccc3)c2ccc(cc2)c2cccc3c2cccc3)c(c2c1oc(c2c1ccc(cc1)c1cccc2c1cccc2)c1ccc(cc1)c1cccc2c1cccc2)C,Cc1c2oc(-c3ccc(-c4cccc5ccccc45)cc3)c(-c3ccc(-c4cccc5ccccc45)cc3)c2c(C)c2oc(-c3ccc(-c4cccc5ccccc45)cc3)c(-c3ccc(-c4cccc5ccccc45)cc3)c12,292.0,995.2339999999999,21.74464000000004,26.28,0,2,8,15,15,0.02631578947368421,78,366,15.0
Cc1c2oc(c(c2c(c2c1c(c1ccc(cc1)c1ccncc1)c(o2)c1ccc(cc1)c1ccncc1)C)c1ccc(cc1)c1ccncc1)c1ccc(cc1)c1ccncc1,Cc1c2oc(-c3ccc(-c4ccncc4)cc3)c(-c3ccc(-c4ccncc4)cc3)c2c(C)c2oc(-c3ccc(-c4ccncc4)cc3)c(-c3ccc(-c4ccncc4)cc3)c12,262.0,798.946,14.711839999999972,77.84,0,6,8,11,11,0.03571428571428571,62,294,14.711839999999972
Cc1c2c(oc(c2c2ccc(cc2)c2cnc3c(c2)cccc3)c2ccc(cc2)c2cnc3c(c2)cccc3)c(c2c1oc(c2c1ccc(cc1)c1cnc2c(c1)cccc2)c1ccc(cc1)c1cnc2c(c1)cccc2)C,Cc1c2oc(-c3ccc(-c4cnc5ccccc5c4)cc3)c(-c3ccc(-c4cnc5ccccc5c4)cc3)c2c(C)c2oc(-c3ccc(-c4cnc5ccccc5c4)cc3)c(-c3ccc(-c4cnc5ccccc5c4)cc3)c12,258.0,999.1859999999998,19.324640000000006,77.84,0,6,8,15,15,0.027777777777777776,78,366,15.0
Cc1c2c(oc(c2c2ccc(cc2)c2ccoc2)c2ccc(cc2)c2ccoc2)c(c2c1oc(c2c1ccc(cc1)c1ccoc1)c1ccc(cc1)c1ccoc1)C,Cc1c2oc(-c3ccc(-c4ccoc4)cc3)c(-c3ccc(-c4ccoc4)cc3)c2c(C)c2oc(-c3ccc(-c4ccoc4)cc3)c(-c3ccc(-c4ccoc4)cc3)c12,260.0,754.8380000000003,15.503839999999974,78.84,0,6,8,11,11,0.038461538461538464,58,278,15.0
COc1ccc2c(c1)c1c(o2)c(NCCCN(CCCNC(=O)CCCC2=C3C(=CC(=[N+]3[B-](n3c2c(C)cc3C)(F)F)C)C)C)c2c([n+]1C)cccc2.[I-],COc1ccc2oc3c(NCCCN(C)CCCNC(=O)CCCC4=C5C(C)=CC(C)=[N+]5[B-](F)(F)n5c(C)cc(C)c54)c4ccccc4[n+](C)c3c2c1.[I-],502.5,850.6019999999999,4.485940000000004,78.56,2,5,14,7,5,0.3902439024390244,54,286,4.485940000000004
CC(c1ccc2c(c1)n(c1ccc3c(c1)c(c1ccccc1)c1c(c3c3ccccc3)cc(cc1)n1c3ccccc3c3c1c(ccc3)C(C)(C)C)c1c2cccc1)(C)C,CC(C)(C)c1ccc2c3ccccc3n(-c3ccc4c(-c5ccccc5)c5cc(-n6c7ccccc7c7cccc(C(C)(C)C)c76)ccc5c(-c5ccccc5)c4c3)c2c1,334.0,773.036,16.116199999999964,9.86,0,0,4,11,11,0.13793103448275862,60,290,15.0
C1=[GeH]C2=C(C=C1)c1c(C2)cccc1,C1=CC2=[C](Cc3ccccc32)[GeH]=[CH]1,278.0,226.82199999999997,1.7623,0.0,0,0,0,3,1,0.08333333333333333,13,62,1.7623
[O-][Cl](=O)(=O)=O.CCN(c1ccc2c(c1)[o+]c1c(c2c2ccccc2C(=O)O)CCCC1=CNc1ccccc1)CC,CCN(CC)c1ccc2c(-c3ccccc3C(=O)O)c3c([o+]c2c1)C(=CNc1ccccc1)CCC3.[O-][Cl+3]([O-])([O-])[O-],608.0,579.0490000000003,2.9586000000000006,156.11,2,7,7,5,4,0.22580645161290322,41,214,2.9586000000000006
[O-][Cl](=O)(=O)=O.CCN(c1ccc2c(c1)[o+]c1c(c2)CCCC1=CNc1ccccc1)CC,CCN(CC)c1ccc2cc3c([o+]c2c1)C(=CNc1ccccc1)CCC3.[O-][Cl+3]([O-])([O-])[O-],616.0,458.94200000000023,1.5934,118.81,1,6,5,4,3,0.2916666666666667,32,170,1.5934
C(Cn1c2cc3c(cc2c(=O)c2c1ccc(c2)c1ccc(cc1)OCN(C)C)n(CC(C)C)c1c(c3=O)cc(cc1)c1ccc(cc1)OCN(C)C)C,CCCn1c2ccc(-c3ccc(OCN(C)C)cc3)cc2c(=O)c2cc3c(cc21)c(=O)c1cc(-c2ccc(OCN(C)C)cc2)ccc1n3CC(C)C,330.0,708.9029999999999,8.818600000000005,68.94,0,6,12,7,7,0.28888888888888886,53,272,8.818600000000005
FC(S(=O)(=O)[O-])(F)F.CCN(C1=C(C=c2[se]c3c(n2CC)cccc3)C(=O)C1=Cc1[se]c2c([n+]1CC)cccc2)CC,CCN(CC)C1=C(C=C2[Se]c3ccccc3N2CC)C(=O)C1=Cc1[se]c2ccccc2[n+]1CC.O=S(=O)([O-])C(F)(F)F,698.0,731.5570000000002,3.5286000000000026,84.63,0,6,7,5,3,0.3103448275862069,42,224,3.5286000000000026
C#CC#C,C#CC#C,396.0,50.059999999999995,0.2528,0.0,0,0,0,0,0,0.0,4,18,0.2528
N#CC(=Cc1ccc(s1)c1ccc(s1)c1sc(c2c1OCCO2)c1ccc(s1)c1ccc(cc1)N(c1ccccc1)c1ccccc1)C(=O)O,N#CC(=Cc1ccc(-c2ccc(-c3sc(-c4ccc(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)s4)c4c3OCCO4)s2)s1)C(=O)O,510.0,726.926,11.833179999999984,82.79,1,9,9,8,7,0.05,50,244,11.833179999999984
Cc1cc(C)c(c(c1)C)B(c1c(C)cc(cc1C)C)c1ccc2c(c1)c1ccccc1n2c1ccc(cc1)c1cc(cc2c1[nH]c1c2cccc1)B(c1c(C)cc(cc1C)C)c1c(C)cc(cc1C)C,Cc1cc(C)c(B(c2cc(-c3ccc(-n4c5ccccc5c5cc(B(c6c(C)cc(C)cc6C)c6c(C)cc(C)cc6C)ccc54)cc3)c3[nH]c4ccccc4c3c2)c2c(C)cc(C)cc2C)c(C)c1,293.0,904.8599999999999,12.818639999999982,20.72,1,0,8,11,11,0.18181818181818182,70,342,12.818639999999982
[O-]S(=O)(=O)[O-],O=S(=O)([O-])[O-],300.0,96.06299999999999,-1.3379999999999996,80.26,0,4,0,0,0,0.0,5,32,-1.3379999999999996
C1=[SiH]C2=C(C=C1)c1c(C2)cccc1,c1ccc2c(c1)Cc1[siH]cccc1-2,285.0,182.298,2.3282,0.0,0,0,0,3,2,0.08333333333333333,13,62,2.3282
Cc1ccc(s1)c1nc2c(nc1c1ccc(s1)C)c(ccc2c1ccc(s1)C=C(C(=O)O)C#N)c1ccc(s1)c1ccc(cc1)N(c1ccccc1)c1ccccc1,Cc1ccc(-c2nc3c(-c4ccc(C=C(C#N)C(=O)O)s4)ccc(-c4ccc(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)s4)c3nc2-c2ccc(C)s2)s1,538.0,825.0780000000001,14.28901999999998,90.11,1,9,10,9,9,0.041666666666666664,58,280,14.28901999999998
Cc1sc2c(c1)c1cc(sc1c1c2nc2c(ccc(c2n1)c1ccc(s1)C=C(C(=O)O)C#N)c1ccc(s1)c1ccc(cc1)N(c1ccccc1)c1ccccc1)C,Cc1cc2c3cc(C)sc3c3nc4c(-c5ccc(-c6ccc(N(c7ccccc7)c7ccccc7)cc6)s5)ccc(-c5ccc(C=C(C#N)C(=O)O)s5)c4nc3c2s1,586.0,823.0619999999999,14.414619999999978,90.11,1,9,8,10,10,0.041666666666666664,58,278,14.414619999999978
NNC(=O)CC(=O)NN,NNC(=O)CC(=O)NN,261.25,132.123,-2.6437,110.24,4,4,2,0,0,0.3333333333333333,9,52,-2.6437
[CH-]1C=CC=C1.CN([C-]1C=CC=C1c1cccc2c1cccc2)C.[Fe+2],CN(C)[c-]1cccc1-c1cccc2ccccc12.[Fe+2].c1cc[cH-]c1,283.0,355.26200000000006,5.6947000000000045,3.24,0,1,2,4,4,0.09090909090909091,24,122,5.6947000000000045
[O-]C(=O)CCN(c1ccc(cc1)C=C1CC(=Cc2ccc(cc2)N(CCC(=O)[O-])CCC(=O)[O-])C1=O)CCC(=O)[O-].[Na+].[Na+].[Na+].[Na+],O=C([O-])CCN(CCC(=O)[O-])c1ccc(C=C2CC(=Cc3ccc(N(CCC(=O)[O-])CCC(=O)[O-])cc3)C2=O)cc1.[Na+].[Na+].[Na+].[Na+],522.0,652.5190000000005,-13.684800000000001,184.07,0,11,16,3,2,0.3,45,216,-5.0
[O-]C(=O)CCN(c1ccc(cc1)C=C1CCC(=Cc2ccc(cc2)N(CCC(=O)[O-])CCC(=O)[O-])C1=O)CCC(=O)[O-].[Na+].[Na+].[Na+].[Na+],O=C([O-])CCN(CCC(=O)[O-])c1ccc(C=C2CCC(=Cc3ccc(N(CCC(=O)[O-])CCC(=O)[O-])cc3)C2=O)cc1.[Na+].[Na+].[Na+].[Na+],513.0,666.5460000000005,-13.294700000000006,184.07,0,11,16,3,2,0.3225806451612903,46,222,-5.0
[O-]C(=O)CCN(c1ccc(cc1)C=C1CCCC(=Cc2ccc(cc2)N(CCC(=O)[O-])CCC(=O)[O-])C1=O)CCC(=O)[O-].[Na+].[Na+].[Na+].[Na+],O=C([O-])CCN(CCC(=O)[O-])c1ccc(C=C2CCCC(=Cc3ccc(N(CCC(=O)[O-])CCC(=O)[O-])cc3)C2=O)cc1.[Na+].[Na+].[Na+].[Na+],478.0,680.5730000000005,-12.90460000000001,184.07,0,11,16,3,2,0.34375,47,228,-5.0
Cc1ccc(c2c1cccc2)[N-]c1cnc2c(c1)cccc2,Cc1ccc([N-]c2cnc3ccccc3c2)c2ccccc12,276.0,283.35400000000004,6.033320000000004,26.990000000000002,0,1,2,4,4,0.05,22,106,6.033320000000004
CCc1ccc(c2c1cccc2)[N-]c1cnc2c(c1)cccc2,CCc1ccc([N-]c2cnc3ccccc3c2)c2ccccc12,278.0,297.38100000000003,6.2873000000000046,26.990000000000002,0,1,3,4,4,0.09523809523809523,23,112,6.2873000000000046
CCCc1ccc(c2c1cccc2)[N-]c1cnc2c(c1)cccc2,CCCc1ccc([N-]c2cnc3ccccc3c2)c2ccccc12,279.0,311.408,6.677400000000005,26.990000000000002,0,1,4,4,4,0.13636363636363635,24,118,6.677400000000005
CCCCc1ccc(c2c1cccc2)[N-]c1cnc2c(c1)cccc2,CCCCc1ccc([N-]c2cnc3ccccc3c2)c2ccccc12,280.0,325.43500000000006,7.067500000000005,26.990000000000002,0,1,5,4,4,0.17391304347826086,25,124,7.067500000000005
COc1ccc(cc1)C1=C2C=CC(=N2)C(=c2ccc(=C(C3=NC(=C(c4[nH]c1cc4)c1ccc(cc1)C(=O)OC)C=C3)c1ccc(cc1)OC)[nH]2)c1ccc(cc1)OC,COC(=O)c1ccc(-c2c3nc(c(-c4ccc(OC)cc4)c4ccc([nH]4)c(-c4ccc(OC)cc4)c4nc(c(-c5ccc(OC)cc5)c5ccc2[nH]5)C=C4)C=C3)cc1,423.0,762.8660000000001,11.13599999999999,111.35000000000002,2,7,8,9,7,0.08163265306122448,58,284,11.13599999999999
COc1ccc(cc1)C1=C2C=CC(=N2)C(=c2ccc(=C(C3=NC(=C(c4[nH]c1cc4)c1ccc(cc1)C(=O)OC)C=C3)c1ccc(cc1)C(=O)OC)[nH]2)c1ccc(cc1)C(=O)OC,COC(=O)c1ccc(-c2c3nc(c(-c4ccc(C(=O)OC)cc4)c4ccc([nH]4)c(-c4ccc(C(=O)OC)cc4)c4nc(c(-c5ccc(OC)cc5)c5ccc2[nH]5)C=C4)C=C3)cc1,425.0,818.8860000000001,10.691999999999991,145.48999999999998,2,9,8,9,7,0.0784313725490196,62,304,10.691999999999991
[CH-]1C=CC=C1.CCCCCCCCCCOc1cc(cc(c1OCCCCCCCCCC)OCCCCCCCCCC)C(=O)Oc1ccc(c(c1)[N+](=O)[O-])n1nnc(c1)[C-]1C=CC=C1.[Fe+2],CCCCCCCCCCOc1cc(C(=O)Oc2ccc(-n3cc(-[c-]4cccc4)nn3)c([N+](=O)[O-])c2)cc(OCCCCCCCCCC)c1OCCCCCCCCCC.[Fe+2].c1cc[cH-]c1,248.0,963.0949999999989,15.74209999999996,127.84000000000003,0,9,35,5,5,0.5454545454545454,67,368,15.0
CCCC[N+]1=C(C=Cc2ccc3c(c2)Oc2c(N3CCCC)cccc2)C(c2c1ccc(c2)C(=O)O)(C)C.[I-],CCCCN1c2ccccc2Oc2cc(C=CC3=[N+](CCCC)c4ccc(C(=O)O)cc4C3(C)C)ccc21.[I-],617.0,636.5740000000003,5.322400000000005,52.78,1,3,9,5,3,0.3333333333333333,39,204,5.322400000000005
CCCC[N+]1=C(C=C2C(=C(C2=O)C=Cc2ccc3c(c2)Oc2c(N3CCCC)cccc2)O)C(c2c1ccc(c2)C(=O)O)(C)C.[I-],CCCCN1c2ccccc2Oc2cc(C=CC3=C(O)C(=CC4=[N+](CCCC)c5ccc(C(=O)O)cc5C4(C)C)C3=O)ccc21.[I-],666.0,730.6430000000003,5.643600000000006,90.08000000000001,2,5,10,6,3,0.2894736842105263,46,238,5.643600000000006
CCCC[N+]1=C(C=Cc2ccc(s2)c2ccc3c(c2)Oc2c(N3CCCC)cccc2)C(c2c1ccc(c2)C(=O)O)(C)C.[I-],CCCCN1c2ccccc2Oc2cc(-c3ccc(C=CC4=[N+](CCCC)c5ccc(C(=O)O)cc5C4(C)C)s3)ccc21.[I-],626.0,718.7010000000004,7.050900000000009,52.78,1,4,10,6,4,0.2972972972972973,44,228,7.050900000000009
Cc1ccc(s1)c1ccc(s1)c1sc(cc1CC(C)CC)c1cnc(c2c1nsn2)c1sc(c(c1)CC(C)CC)c1ccc(s1)c1ccc(s1)C,CCC(C)Cc1cc(-c2cnc(-c3cc(CC(C)CC)c(-c4ccc(-c5ccc(C)s5)s4)s3)c3nsnc23)sc1-c1ccc(-c2ccc(C)s2)s1,550.0,798.2529999999999,15.251339999999972,38.67,0,10,12,8,8,0.2926829268292683,51,260,15.0
F[B-](F)(F)F.F[B-](F)(F)F.F[B-](F)(F)F.F[B-](F)(F)F.[Na+].[Bi+3],F[B-](F)(F)F.F[B-](F)(F)F.F[B-](F)(F)F.F[B-](F)(F)F.[Bi+3].[Na+],610.0,579.1859999999999,1.8232000000000013,0.0,0,0,0,0,0,0.0,22,130,1.8232000000000013
COc1cc(C=CC(=O)NCCCC[C@@H](C(=O)O)N)ccc1O,COc1cc(C=CC(=O)NCCCC[C@H](N)C(=O)O)ccc1O,220.0,322.36099999999993,1.1124000000000003,121.88,4,5,9,1,1,0.375,23,126,1.1124000000000003
COc1cc(C=CC(=O)O)cc(c1O)OC,COc1cc(C=CC(=O)O)cc(OC)c1O,216.0,224.212,1.5071999999999999,75.99000000000001,2,4,4,1,1,0.18181818181818182,16,86,1.5071999999999999
O[C@H]([C@H](C(=O)O)O)C(=O)O,O=C(O)[C@H](O)[C@@H](O)C(=O)O,757.0,150.08599999999998,-2.1226,115.06000000000002,4,4,3,0,0,0.5,10,58,-2.1226
CCCCCCCCCCCCC1(C=O)C=CSC1C=O,CCCCCCCCCCCCC1(C=O)C=CSC1C=O,510.0,310.503,5.310700000000005,34.14,0,3,13,1,0,0.7777777777777778,21,120,5.310700000000005
C(CC1(CC(C)CC)c2cc(ccc2c2c1cc(cc2)c1ccc2c(c1)C(CC(C)CC)(CC(C)CC)c1c2cccc1)c1ccc2c(c1)C(CC(C)CC)(CC(C)CC)c1c2cccc1)CC,CCCCC1(CC(C)CC)c2cc(-c3ccc4c(c3)C(CC(C)CC)(CC(C)CC)c3ccccc3-4)ccc2-c2ccc(-c3ccc4c(c3)C(CC(C)CC)(CC(C)CC)c3ccccc3-4)cc21,340.0,901.4199999999997,20.191300000000002,0.0,0,0,20,9,6,0.47058823529411764,68,356,15.0
C(CC1(CC(C)CC)c2cc(ccc2c2c1cc(cc2)c1ccc(cc1)F)c1ccc2c(c1)C(CC(C)CC)(CC(C)CC)c1c2ccc(c1)c1ccc(cc1)F)CC,CCCCC1(CC(C)CC)c2cc(-c3ccc(F)cc3)ccc2-c2ccc(-c3ccc4c(c3)C(CC(C)CC)(CC(C)CC)c3cc(-c5ccc(F)cc5)ccc3-4)cc21,345.0,785.119,16.99759999999997,0.0,0,0,15,8,6,0.3684210526315789,59,304,15.0
[O-]C=O,O=C[O-],635.0,45.016999999999996,-1.6339000000000001,40.129999999999995,0,2,0,0,0,0.0,3,18,-1.6339000000000001
CCN(c1ccc(cc1)C=CC1=[N+](CCC(=O)O)c2c(C1(C)C)cccc2)CC.[I-],CCN(CC)c1ccc(C=CC2=[N+](CCC(=O)O)c3ccccc3C2(C)C)cc1.[I-],563.0,518.4390000000001,2.1010999999999997,43.55,1,2,8,3,2,0.36,30,160,2.1010999999999997
OC(=O)CC[N+]1=C(C=Cc2ccc(cc2)N2CCCC2)C(c2c1cccc2)(C)C.[I-],CC1(C)C(C=Cc2ccc(N3CCCC3)cc2)=[N+](CCC(=O)O)c2ccccc21.[I-],566.0,516.423,1.8551,43.55,1,2,6,4,2,0.36,30,158,1.8551
COCCOCCOCCOCCN(c1ccc(cc1)C=Cc1cc(C#N)c(cc1C#N)C=Cc1ccc(cc1)N(CCOCCOCCOCCOC)CC)CC,CCN(CCOCCOCCOCCOC)c1ccc(C=Cc2cc(C#N)c(C=Cc3ccc(N(CC)CCOCCOCCOCCOC)cc3)cc2C#N)cc1,485.0,799.0219999999997,6.815760000000008,127.9,0,12,32,3,3,0.4782608695652174,58,314,6.815760000000008
COCCOCCOCCOCCN(c1ccc(cc1)C=C(c1ccc(cc1)C(=Cc1ccc(cc1)N(CCOCCOCCOCCOC)CC)C#N)C#N)CC,CCN(CCOCCOCCOCCOC)c1ccc(C=C(C#N)c2ccc(C(C#N)=Cc3ccc(N(CC)CCOCCOCCOCCOC)cc3)cc2)cc1,442.0,799.0219999999997,6.859960000000008,127.90000000000002,0,12,32,3,3,0.4782608695652174,58,314,6.859960000000008
CCCCCCCCOC(=O)C(=C)C,C=C(C)C(=O)OCCCCCCCC,290.0,198.30599999999993,3.4662000000000024,26.3,0,2,8,0,0,0.75,14,82,3.4662000000000024
C(CN1c2ccc(cc2Oc2c1cccc2)c1ccc(s1)C=Cc1cc(sc1c1ccc(cc1)N(c1ccc(cc1)C)c1ccc(cc1)C)C=C(C(=O)O)C#N)CC,CCCCN1c2ccccc2Oc2cc(-c3ccc(C=Cc4cc(C=C(C#N)C(=O)O)sc4-c4ccc(N(c5ccc(C)cc5)c5ccc(C)cc5)cc4)s3)ccc21,307.0,796.0300000000001,14.436119999999976,76.8,1,7,12,8,7,0.12,58,286,14.436119999999976
Cc1nc2c(nc1C)c(c1ccc(s1)C=C(C(=O)O)C#N)c1c(c2c2ccc(s2)c2ccc(cc2)N(c2ccccc2)c2ccccc2)nc(c(n1)C)C,Cc1nc2c(-c3ccc(C=C(C#N)C(=O)O)s3)c3nc(C)c(C)nc3c(-c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)s3)c2nc1C,584.0,740.9140000000002,11.392059999999987,115.89,1,9,8,8,8,0.09090909090909091,54,262,11.392059999999987
